,Identifiant unique,Identifiant,Espèce,Numéro nomenclatural,Famille,Référentiel taxonomique,Type d'observation,Spontanéité,Latitude,Longitude,Référentiel Géographique,Pays,Commune,Identifiant Commune,Floutage (niveau de localisation diffusé),Altitude,Date,Programme de sciences participatives ou observatoire citoyen,Auteur,Détermination validée sur IdentiPlante,Date Création,Date Modification,Transmis,ext:latitude-releve,ext:longitude-releve,ext:num_arbre,ext:rue,ext:rue-arbres,ext:id_obs_arbre,ext:loc-sur-tronc
2273,urn:lsid:tela-botanica.org:cel:3791794,3791794,Amandinea punctata/Lecidella elaeochroma,0,Null,Autre/inconnu,observation de terrain,1,48.83886,2.41284,WGS84,FR,Paris,75056,précise,48,2021/06/17,tb_lichensgo,BenjaminCanut  (http://www.tela-botanica.org/profil:63609),0,2021-06-22 17:58:31,2021-06-22 17:58:31,oui,,,,Rue Édouard Lartet,,3791787.0,n1;s1;o1;o2;s4;o4;o5;
2274,urn:lsid:tela-botanica.org:cel:3791795,3791795,Xanthoria parietina (L.) Th.Fr. [1860],59568,Teloschistaceae,taxreflich,observation de terrain,1,48.83886,2.41284,WGS84,FR,Paris,75056,précise,48,2021/06/17,tb_lichensgo,BenjaminCanut  (http://www.tela-botanica.org/profil:63609),0,2021-06-22 17:58:31,2021-06-22 17:58:31,oui,,,,Rue Édouard Lartet,,3791787.0,s1;s2;s3;s4;s5;n1;o1;n2;o2;n3;e3;n4;
2275,urn:lsid:tela-botanica.org:cel:3791796,3791796,Candelariella sp.,190296,Null,taxreflich,observation de terrain,1,48.83886,2.41284,WGS84,FR,Paris,75056,précise,48,2021/06/17,tb_lichensgo,BenjaminCanut  (http://www.tela-botanica.org/profil:63609),0,2021-06-22 17:58:32,2021-06-22 17:58:32,oui,,,,Rue Édouard Lartet,,3791787.0,o3;
2276,urn:lsid:tela-botanica.org:cel:3791797,3791797,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],59213,Physciaceae,taxreflich,observation de terrain,1,48.83886,2.41284,WGS84,FR,Paris,75056,précise,48,2021/06/17,tb_lichensgo,BenjaminCanut  (http://www.tela-botanica.org/profil:63609),0,2021-06-22 17:58:32,2021-06-22 17:58:32,oui,,,,Rue Édouard Lartet,,3791787.0,n1;n2;n3;n4;n5;s1;s2;s3;s4;s5;e1;e2;e3;e4;e5;o1;o2;o3;o4;o5;
2277,urn:lsid:tela-botanica.org:cel:3791798,3791798,Lecanora sp.,193910,Null,taxreflich,observation de terrain,1,48.83886,2.41284,WGS84,FR,Paris,75056,précise,48,2021/06/17,tb_lichensgo,BenjaminCanut  (http://www.tela-botanica.org/profil:63609),0,2021-06-22 17:58:32,2021-06-22 17:58:32,oui,,,,Rue Édouard Lartet,,3791787.0,o2;o5;
2278,urn:lsid:tela-botanica.org:cel:3791799,3791799,Phaeophyscia orbicularis (Neck.) Moberg [1977],59961,Physciaceae,taxreflich,observation de terrain,1,48.83886,2.41284,WGS84,FR,Paris,75056,précise,48,2021/06/17,tb_lichensgo,BenjaminCanut  (http://www.tela-botanica.org/profil:63609),0,2021-06-22 18:03:01,2021-06-22 18:03:01,oui,,,,Rue Édouard Lartet,,3791787.0,s1;s2;s3;s4;s5;n1;n2;e2;o3;e4;e5;o5;
2279,urn:lsid:tela-botanica.org:cel:3791800,3791800,Physcia adscendens/tenella,196232,Null,taxreflich,observation de terrain,1,48.83886,2.41284,WGS84,FR,Paris,75056,précise,48,2021/06/17,tb_lichensgo,BenjaminCanut  (http://www.tela-botanica.org/profil:63609),0,2021-06-22 18:03:02,2021-06-22 18:03:02,oui,,,,Rue Édouard Lartet,,3791787.0,n4;
2280,urn:lsid:tela-botanica.org:cel:3791801,3791801,Xanthoria parietina (L.) Th.Fr. [1860],59568,Teloschistaceae,taxreflich,observation de terrain,1,48.83901,2.41289,WGS84,FR,Paris,75056,précise,47,2021/06/17,tb_lichensgo,BenjaminCanut  (http://www.tela-botanica.org/profil:63609),0,2021-06-22 18:03:02,2021-06-22 18:03:02,oui,,,,Rue Édouard Lartet,,3791788.0,n1;n2;n3;n4;n5;s1;e1;o1;s2;e3;o3;e4;o4;o5;
2281,urn:lsid:tela-botanica.org:cel:3791802,3791802,Lecanora sp.,193910,Null,taxreflich,observation de terrain,1,48.83901,2.41289,WGS84,FR,Paris,75056,précise,47,2021/06/17,tb_lichensgo,BenjaminCanut  (http://www.tela-botanica.org/profil:63609),0,2021-06-22 18:03:03,2021-06-22 18:03:03,oui,,,,Rue Édouard Lartet,,3791788.0,o1;n2;s2;o4;o5;
2282,urn:lsid:tela-botanica.org:cel:3791803,3791803,Amandinea punctata/Lecidella elaeochroma,0,Null,Autre/inconnu,observation de terrain,1,48.83901,2.41289,WGS84,FR,Paris,75056,précise,47,2021/06/17,tb_lichensgo,BenjaminCanut  (http://www.tela-botanica.org/profil:63609),0,2021-06-22 18:03:03,2021-06-22 18:03:03,oui,,,,Rue Édouard Lartet,,3791788.0,o1;o2;o3;o4;o5;n1;e2;e3;n4;n5;s5;e5;
2283,urn:lsid:tela-botanica.org:cel:3791804,3791804,Physcia adscendens/tenella,196232,Null,taxreflich,observation de terrain,1,48.83901,2.41289,WGS84,FR,Paris,75056,précise,47,2021/06/17,tb_lichensgo,BenjaminCanut  (http://www.tela-botanica.org/profil:63609),0,2021-06-22 18:03:03,2021-06-22 18:03:03,oui,,,,Rue Édouard Lartet,,3791788.0,n1;n2;n3;n4;n5;s1;e1;o1;e2;o2;s3;o3;s4;e4;s5;
2284,urn:lsid:tela-botanica.org:cel:3791805,3791805,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],59213,Physciaceae,taxreflich,observation de terrain,1,48.83901,2.41289,WGS84,FR,Paris,75056,précise,47,2021/06/17,tb_lichensgo,BenjaminCanut  (http://www.tela-botanica.org/profil:63609),0,2021-06-22 18:03:04,2021-06-22 18:03:04,oui,,,,Rue Édouard Lartet,,3791788.0,n1;n2;n3;n4;n5;s1;s2;s3;s4;s5;e1;e2;e3;e4;e5;o1;o2;o3;o4;o5;
2285,urn:lsid:tela-botanica.org:cel:3791806,3791806,Physconia grisea (Lam.) Poelt [1965],59171,Physciaceae,taxreflich,observation de terrain,1,48.83901,2.41289,WGS84,FR,Paris,75056,précise,47,2021/06/17,tb_lichensgo,BenjaminCanut  (http://www.tela-botanica.org/profil:63609),0,2021-06-22 18:03:04,2021-06-22 18:03:04,oui,,,,Rue Édouard Lartet,,3791788.0,o1;
2286,urn:lsid:tela-botanica.org:cel:3791807,3791807,Phaeophyscia orbicularis (Neck.) Moberg [1977],59961,Physciaceae,taxreflich,observation de terrain,1,48.83901,2.41289,WGS84,FR,Paris,75056,précise,47,2021/06/17,tb_lichensgo,BenjaminCanut  (http://www.tela-botanica.org/profil:63609),0,2021-06-22 18:03:04,2021-06-22 18:03:04,oui,,,,Rue Édouard Lartet,,3791788.0,n1;n2;n3;n4;n5;o1;o2;o3;o4;o5;s1;s2;s3;s4;e5;
2287,urn:lsid:tela-botanica.org:cel:3791808,3791808,Candelariella sp.,190296,Null,taxreflich,observation de terrain,1,48.83901,2.41289,WGS84,FR,Paris,75056,précise,47,2021/06/17,tb_lichensgo,BenjaminCanut  (http://www.tela-botanica.org/profil:63609),0,2021-06-22 18:03:05,2021-06-22 18:03:05,oui,,,,Rue Édouard Lartet,,3791788.0,e4;
2288,urn:lsid:tela-botanica.org:cel:3791809,3791809,lichen crustacé à aspect poudreux,0,Null,Autre/inconnu,observation de terrain,1,48.83901,2.41289,WGS84,FR,Paris,75056,précise,47,2021/06/17,tb_lichensgo,BenjaminCanut  (http://www.tela-botanica.org/profil:63609),0,2021-06-22 18:03:32,2021-06-22 18:03:32,oui,,,,Rue Édouard Lartet,,3791788.0,s1;s2;e2;s3;s5;
2289,urn:lsid:tela-botanica.org:cel:3791818,3791818,Acer saccharinum L.,219,Sapindaceae,bdtfx,observation de terrain,1,45.74929,3.08838,WGS84,FR,Beaumont,63032,précise,419,2021/06/22,tb_lichensgo,Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055),0,2021-06-22 20:45:38,2021-06-22 20:45:38,oui,45.74928490188269,3.088096976280213,1.0,Rue des Têtes,Rue des Têtes,,
2290,urn:lsid:tela-botanica.org:cel:3791819,3791819,Acer saccharinum L.,219,Sapindaceae,bdtfx,observation de terrain,1,45.7493,3.08847,WGS84,FR,Beaumont,63032,précise,419,2021/06/22,tb_lichensgo,Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055),0,2021-06-22 20:45:39,2021-06-22 20:45:39,oui,45.74928490188269,3.088096976280213,2.0,Rue des Têtes,Rue des Têtes,,
2291,urn:lsid:tela-botanica.org:cel:3791820,3791820,Acer platanoides L.,74934,Sapindaceae,bdtfx,observation de terrain,1,45.7493,3.08858,WGS84,FR,Beaumont,63032,précise,419,2021/06/22,tb_lichensgo,Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055),0,2021-06-22 20:45:39,2021-06-22 20:45:39,oui,45.74928490188269,3.088096976280213,3.0,Rue des Têtes,Rue des Têtes,,
2292,urn:lsid:tela-botanica.org:cel:3791821,3791821,Phaeophyscia orbicularis (Neck.) Moberg [1977],59961,Physciaceae,taxreflich,observation de terrain,1,45.74929,3.08838,WGS84,FR,Beaumont,63032,précise,419,2021/06/22,tb_lichensgo,Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055),0,2021-06-22 20:48:42,2021-06-22 20:48:42,oui,,,,Rue des Têtes,,3791818.0,e1;e2;e3;e4;e5;o1;o2;o3;o4;o5;s2;s3;s4;s5;
2293,urn:lsid:tela-botanica.org:cel:3791822,3791822,Parmelia sulcata ,58889,Parmeliaceae,taxreflich,observation de terrain,1,45.74929,3.08838,WGS84,FR,Beaumont,63032,précise,419,2021/06/22,tb_lichensgo,Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055),0,2021-06-22 20:48:43,2021-06-22 20:48:43,oui,,,,Rue des Têtes,,3791818.0,o1;o2;o4;
2294,urn:lsid:tela-botanica.org:cel:3791823,3791823,Xanthoria parietina (L.) Th.Fr. [1860],59568,Teloschistaceae,taxreflich,observation de terrain,1,45.74929,3.08838,WGS84,FR,Beaumont,63032,précise,419,2021/06/22,tb_lichensgo,Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055),0,2021-06-22 20:48:43,2021-06-22 20:48:43,oui,,,,Rue des Têtes,,3791818.0,o4;o5;
2295,urn:lsid:tela-botanica.org:cel:3791824,3791824,autre lichen foliacé,0,Null,Autre/inconnu,observation de terrain,1,45.74929,3.08838,WGS84,FR,Beaumont,63032,précise,419,2021/06/22,tb_lichensgo,Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055),0,2021-06-22 20:48:43,2021-06-22 20:48:43,oui,,,,Rue des Têtes,,3791818.0,o4;
2296,urn:lsid:tela-botanica.org:cel:3791825,3791825,Physcia aipolia/stellaris,196232,Null,taxreflich,observation de terrain,1,45.74929,3.08838,WGS84,FR,Beaumont,63032,précise,419,2021/06/22,tb_lichensgo,Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055),0,2021-06-22 20:48:44,2021-06-22 20:48:44,oui,,,,Rue des Têtes,,3791818.0,o1;o2;o3;o4;o5;e1;
2297,urn:lsid:tela-botanica.org:cel:3791826,3791826,Physconia distorta ,59979,Physciaceae,taxreflich,observation de terrain,1,45.74929,3.08838,WGS84,FR,Beaumont,63032,précise,419,2021/06/22,tb_lichensgo,Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055),0,2021-06-22 20:48:44,2021-06-22 20:48:44,oui,,,,Rue des Têtes,,3791818.0,o2;
2298,urn:lsid:tela-botanica.org:cel:3791827,3791827,Lecanora sp.,193910,Null,taxreflich,observation de terrain,1,45.74929,3.08838,WGS84,FR,Beaumont,63032,précise,419,2021/06/22,tb_lichensgo,Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055),0,2021-06-22 20:48:44,2021-06-22 20:48:44,oui,,,,Rue des Têtes,,3791818.0,o3;o4;o5;
2299,urn:lsid:tela-botanica.org:cel:3791828,3791828,Phaeophyscia orbicularis (Neck.) Moberg [1977],59961,Physciaceae,taxreflich,observation de terrain,1,45.7493,3.08847,WGS84,FR,Beaumont,63032,précise,419,2021/06/22,tb_lichensgo,Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055),0,2021-06-22 20:52:42,2021-06-22 20:52:42,oui,,,,Rue des Têtes,,3791819.0,n1;n2;n3;n4;n5;s1;s2;s3;s4;s5;e1;e2;e3;e4;e5;o1;o2;o3;o4;o5;
2300,urn:lsid:tela-botanica.org:cel:3791829,3791829,Parmelia sulcata ,58889,Parmeliaceae,taxreflich,observation de terrain,1,45.7493,3.08847,WGS84,FR,Beaumont,63032,précise,419,2021/06/22,tb_lichensgo,Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055),0,2021-06-22 20:52:42,2021-06-22 20:52:42,oui,,,,Rue des Têtes,,3791819.0,n2;n3;o5;
2301,urn:lsid:tela-botanica.org:cel:3791830,3791830,Xanthoria parietina (L.) Th.Fr. [1860],59568,Teloschistaceae,taxreflich,observation de terrain,1,45.7493,3.08847,WGS84,FR,Beaumont,63032,précise,419,2021/06/22,tb_lichensgo,Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055),0,2021-06-22 20:52:43,2021-06-22 20:52:43,oui,,,,Rue des Têtes,,3791819.0,n1;
2302,urn:lsid:tela-botanica.org:cel:3791831,3791831,autre lichen foliacé,0,Null,Autre/inconnu,observation de terrain,1,45.7493,3.08847,WGS84,FR,Beaumont,63032,précise,419,2021/06/22,tb_lichensgo,Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055),0,2021-06-22 20:52:43,2021-06-22 20:52:43,oui,,,,Rue des Têtes,,3791819.0,s1;s2;s3;s4;s5;e1;e2;e3;e4;e5;n1;n2;n3;n4;
2303,urn:lsid:tela-botanica.org:cel:3791832,3791832,Physcia aipolia/stellaris,196232,Null,taxreflich,observation de terrain,1,45.7493,3.08847,WGS84,FR,Beaumont,63032,précise,419,2021/06/22,tb_lichensgo,Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055),0,2021-06-22 20:52:43,2021-06-22 20:52:43,oui,,,,Rue des Têtes,,3791819.0,e1;e2;e5;
2304,urn:lsid:tela-botanica.org:cel:3791833,3791833,Physconia distorta ,59979,Physciaceae,taxreflich,observation de terrain,1,45.7493,3.08847,WGS84,FR,Beaumont,63032,précise,419,2021/06/22,tb_lichensgo,Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055),0,2021-06-22 20:52:44,2021-06-22 20:52:44,oui,,,,Rue des Têtes,,3791819.0,n1;n2;
2305,urn:lsid:tela-botanica.org:cel:3791834,3791834,Candelaria concolor ,58792,Candelariaceae,taxreflich,observation de terrain,1,45.7493,3.08847,WGS84,FR,Beaumont,63032,précise,419,2021/06/22,tb_lichensgo,Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055),0,2021-06-22 20:52:44,2021-06-22 20:52:44,oui,,,,Rue des Têtes,,3791819.0,n2;
2306,urn:lsid:tela-botanica.org:cel:3791835,3791835,autre lichen foliacé,0,Null,Autre/inconnu,observation de terrain,1,45.7493,3.08847,WGS84,FR,Beaumont,63032,précise,419,2021/06/22,tb_lichensgo,Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055),0,2021-06-22 20:52:44,2021-06-22 20:52:44,oui,,,,Rue des Têtes,,3791819.0,n2;
2307,urn:lsid:tela-botanica.org:cel:3791836,3791836,Physconia grisea (Lam.) Poelt [1965],59171,Physciaceae,taxreflich,observation de terrain,1,45.7493,3.08847,WGS84,FR,Beaumont,63032,précise,419,2021/06/22,tb_lichensgo,Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055),0,2021-06-22 20:52:45,2021-06-22 20:52:45,oui,,,,Rue des Têtes,,3791819.0,n3;
2308,urn:lsid:tela-botanica.org:cel:3791837,3791837,Evernia prunastri (L.) Ach. [1810],59053,Parmeliaceae,taxreflich,observation de terrain,1,45.7493,3.08847,WGS84,FR,Beaumont,63032,précise,419,2021/06/22,tb_lichensgo,Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055),0,2021-06-22 20:52:45,2021-06-22 20:52:45,oui,,,,Rue des Têtes,,3791819.0,n4;
2309,urn:lsid:tela-botanica.org:cel:3791838,3791838,Physcia adscendens/tenella,196232,Null,taxreflich,observation de terrain,1,45.7493,3.08847,WGS84,FR,Beaumont,63032,précise,419,2021/06/22,tb_lichensgo,Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055),0,2021-06-22 20:53:40,2021-06-22 20:53:40,oui,,,,Rue des Têtes,,3791819.0,e1;e2;e3;e4;e5;n1;n4;
2310,urn:lsid:tela-botanica.org:cel:3791839,3791839,Phaeophyscia orbicularis (Neck.) Moberg [1977],59961,Physciaceae,taxreflich,observation de terrain,1,45.7493,3.08858,WGS84,FR,Beaumont,63032,précise,419,2021/06/22,tb_lichensgo,Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055),0,2021-06-22 20:56:24,2021-06-22 20:56:24,oui,,,,Rue des Têtes,,3791820.0,n1;n2;n3;n4;n5;s1;s2;s3;s4;s5;e1;e2;e3;e4;e5;o1;o2;o3;o4;o5;
2311,urn:lsid:tela-botanica.org:cel:3791840,3791840,Xanthoria parietina (L.) Th.Fr. [1860],59568,Teloschistaceae,taxreflich,observation de terrain,1,45.7493,3.08858,WGS84,FR,Beaumont,63032,précise,419,2021/06/22,tb_lichensgo,Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055),0,2021-06-22 20:56:24,2021-06-22 20:56:24,oui,,,,Rue des Têtes,,3791820.0,n2;n3;n4;o4;n5;s5;o5;
2312,urn:lsid:tela-botanica.org:cel:3791841,3791841,autre lichen foliacé,0,Null,Autre/inconnu,observation de terrain,1,45.7493,3.08858,WGS84,FR,Beaumont,63032,précise,419,2021/06/22,tb_lichensgo,Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055),0,2021-06-22 20:56:24,2021-06-22 20:56:24,oui,,,,Rue des Têtes,,3791820.0,n1;e1;s5;
2313,urn:lsid:tela-botanica.org:cel:3791842,3791842,Physcia aipolia/stellaris,196232,Null,taxreflich,observation de terrain,1,45.7493,3.08858,WGS84,FR,Beaumont,63032,précise,419,2021/06/22,tb_lichensgo,Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055),0,2021-06-22 20:56:25,2021-06-22 20:56:25,oui,,,,Rue des Têtes,,3791820.0,s2;n4;n5;
2314,urn:lsid:tela-botanica.org:cel:3791843,3791843,Lecanora sp.,193910,Null,taxreflich,observation de terrain,1,45.7493,3.08858,WGS84,FR,Beaumont,63032,précise,419,2021/06/22,tb_lichensgo,Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055),0,2021-06-22 20:56:25,2021-06-22 20:56:25,oui,,,,Rue des Têtes,,3791820.0,s1;s2;s3;s4;s5;e1;e2;e3;e4;e5;n1;
2315,urn:lsid:tela-botanica.org:cel:3791844,3791844,Pleurosticta acetabulum (Neck.) Elix & Lumbsch [1988],660486,Parmeliaceae,taxreflich,observation de terrain,1,45.7493,3.08858,WGS84,FR,Beaumont,63032,précise,419,2021/06/22,tb_lichensgo,Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055),0,2021-06-22 20:56:25,2021-06-22 20:56:25,oui,,,,Rue des Têtes,,3791820.0,n4;
2316,urn:lsid:tela-botanica.org:cel:3791845,3791845,Amandinea punctata/Lecidella elaeochroma,0,Null,Autre/inconnu,observation de terrain,1,45.7493,3.08858,WGS84,FR,Beaumont,63032,précise,419,2021/06/22,tb_lichensgo,Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055),0,2021-06-22 20:56:26,2021-06-22 20:56:26,oui,,,,Rue des Têtes,,3791820.0,s1;s2;s4;
2317,urn:lsid:tela-botanica.org:cel:3795528,3795528,Acer saccharinum L.,219,Sapindaceae,bdtfx,observation de terrain,1,45.74928,3.09016,WGS84,FR,Beaumont,63032,précise,416,2021/07/16,tb_lichensgo,Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055),0,2021-07-16 15:30:03,2021-07-16 15:30:03,oui,45.74934105116965,3.0901730060577397,1.0,Rue des Têtes,Rue des Têtes,,
2318,urn:lsid:tela-botanica.org:cel:3795529,3795529,Acer saccharinum L.,219,Sapindaceae,bdtfx,observation de terrain,1,45.74927,3.09028,WGS84,FR,Beaumont,63032,précise,416,2021/07/16,tb_lichensgo,Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055),0,2021-07-16 15:30:04,2021-07-16 15:30:04,oui,45.74934105116965,3.0901730060577397,2.0,Rue des Têtes,Rue des Têtes,,
2319,urn:lsid:tela-botanica.org:cel:3795530,3795530,Acer saccharinum L.,219,Sapindaceae,bdtfx,observation de terrain,1,45.74927,3.09037,WGS84,FR,Beaumont,63032,précise,416,2021/07/16,tb_lichensgo,Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055),0,2021-07-16 15:30:04,2021-07-16 15:30:04,oui,45.74934105116965,3.0901730060577397,3.0,Rue des Têtes,Rue des Têtes,,
2320,urn:lsid:tela-botanica.org:cel:3795535,3795535,Flavoparmelia caperata/soredians,652940,Null,taxreflich,observation de terrain,1,45.74928,3.09016,WGS84,FR,Beaumont,63032,précise,416,2021/07/16,tb_lichensgo,Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055),0,2021-07-16 15:36:15,2021-07-16 15:36:15,oui,,,,Rue des Têtes,,3795528.0,n1;n2;n3;n4;n5;e1;e2;e3;e4;e5;o1;o2;o3;o4;o5;s1;s2;s3;s5;
2321,urn:lsid:tela-botanica.org:cel:3795536,3795536,Evernia prunastri (L.) Ach. [1810],59053,Parmeliaceae,taxreflich,observation de terrain,1,45.74928,3.09016,WGS84,FR,Beaumont,63032,précise,416,2021/07/16,tb_lichensgo,Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055),0,2021-07-16 15:36:15,2021-07-16 15:36:15,oui,,,,Rue des Têtes,,3795528.0,n1;n2;n3;n4;n5;
2322,urn:lsid:tela-botanica.org:cel:3795537,3795537,Parmelia sulcata ,58889,Parmeliaceae,taxreflich,observation de terrain,1,45.74928,3.09016,WGS84,FR,Beaumont,63032,précise,416,2021/07/16,tb_lichensgo,Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055),0,2021-07-16 15:36:15,2021-07-16 15:36:15,oui,,,,Rue des Têtes,,3795528.0,n1;n2;n3;n4;n5;e1;o1;e2;o2;o4;o5;
2323,urn:lsid:tela-botanica.org:cel:3795538,3795538,Xanthoria parietina (L.) Th.Fr. [1860],59568,Teloschistaceae,taxreflich,observation de terrain,1,45.74928,3.09016,WGS84,FR,Beaumont,63032,précise,416,2021/07/16,tb_lichensgo,Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055),0,2021-07-16 15:36:16,2021-07-16 15:36:16,oui,,,,Rue des Têtes,,3795528.0,n1;e1;o1;
2324,urn:lsid:tela-botanica.org:cel:3795539,3795539,Physcia adscendens/tenella,196232,Null,taxreflich,observation de terrain,1,45.74928,3.09016,WGS84,FR,Beaumont,63032,précise,416,2021/07/16,tb_lichensgo,Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055),0,2021-07-16 15:36:16,2021-07-16 15:36:16,oui,,,,Rue des Têtes,,3795528.0,n1;n2;n3;n4;n5;e1;e2;e3;e4;e5;o1;o2;o3;o4;o5;s1;s3;
2325,urn:lsid:tela-botanica.org:cel:3795540,3795540,Physcia aipolia/stellaris,196232,Null,taxreflich,observation de terrain,1,45.74928,3.09016,WGS84,FR,Beaumont,63032,précise,416,2021/07/16,tb_lichensgo,Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055),0,2021-07-16 15:36:17,2021-07-16 15:36:17,oui,,,,Rue des Têtes,,3795528.0,n1;s1;o1;o2;o4;o5;
2326,urn:lsid:tela-botanica.org:cel:3795541,3795541,Lecanora sp.,193910,Null,taxreflich,observation de terrain,1,45.74928,3.09016,WGS84,FR,Beaumont,63032,précise,416,2021/07/16,tb_lichensgo,Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055),0,2021-07-16 15:36:17,2021-07-16 15:36:17,oui,,,,Rue des Têtes,,3795528.0,e1;e2;e3;e4;e5;n2;
2327,urn:lsid:tela-botanica.org:cel:3795542,3795542,Amandinea punctata/Lecidella elaeochroma,0,Null,Autre/inconnu,observation de terrain,1,45.74928,3.09016,WGS84,FR,Beaumont,63032,précise,416,2021/07/16,tb_lichensgo,Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055),0,2021-07-16 15:36:17,2021-07-16 15:36:17,oui,,,,Rue des Têtes,,3795528.0,n2;
2328,urn:lsid:tela-botanica.org:cel:3795543,3795543,Hypogymnia physodes/tubulosa,193533,Null,taxreflich,observation de terrain,1,45.74928,3.09016,WGS84,FR,Beaumont,63032,précise,416,2021/07/16,tb_lichensgo,Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055),0,2021-07-16 15:36:18,2021-07-16 15:36:18,oui,,,,Rue des Têtes,,3795528.0,n2;n5;
2329,urn:lsid:tela-botanica.org:cel:3795544,3795544,Melanelixia glabratula/subaurifera,652934,Null,taxreflich,observation de terrain,1,45.74928,3.09016,WGS84,FR,Beaumont,63032,précise,416,2021/07/16,tb_lichensgo,Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055),0,2021-07-16 15:36:18,2021-07-16 15:36:18,oui,,,,Rue des Têtes,,3795528.0,n3;n4;o5;
2330,urn:lsid:tela-botanica.org:cel:3795545,3795545,autres Melanohalea,653099,Null,taxreflich,observation de terrain,1,45.74928,3.09016,WGS84,FR,Beaumont,63032,précise,416,2021/07/16,tb_lichensgo,Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055),0,2021-07-16 15:37:25,2021-07-16 15:37:25,oui,,,,Rue des Têtes,,3795528.0,e4;
2331,urn:lsid:tela-botanica.org:cel:3795546,3795546,Flavoparmelia caperata/soredians,652940,Null,taxreflich,observation de terrain,1,45.74927,3.09028,WGS84,FR,Beaumont,63032,précise,416,2021/07/16,tb_lichensgo,Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055),0,2021-07-16 15:42:53,2021-07-16 15:42:53,oui,,,,Rue des Têtes,,3795529.0,s1;s2;s3;s4;s5;e1;e2;e3;e4;e5;o1;o2;o3;o4;o5;n1;n3;n5;
2332,urn:lsid:tela-botanica.org:cel:3795547,3795547,Parmelia sulcata ,58889,Parmeliaceae,taxreflich,observation de terrain,1,45.74927,3.09028,WGS84,FR,Beaumont,63032,précise,416,2021/07/16,tb_lichensgo,Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055),0,2021-07-16 15:42:53,2021-07-16 15:42:53,oui,,,,Rue des Têtes,,3795529.0,n1;n2;n3;n4;n5;o4;o5;
