Id_quadrat,Id_lichens,Id_arbre,Location_lichens_sur_arbre,Date_Observation
2000,3795942,3795932,"['s5', '']",2021/07/21
2001,3795943,3795932,"['o2', '']",2021/07/21
2002,3795944,3795932,"['o3', '']",2021/07/21
2003,3795946,3795933,"['n1', 'n2', 'n3', 'n4', 'n5', 'o1', 'o2', 'o3', 'o4', 'o5', 'e3', 'e4', '']",2021/07/21
2004,3795947,3795933,"['n1', 'n2', 'n3', 'n4', 'n5', 'o1', 'o2', 'o3', 'o4', 'o5', '']",2021/07/21
2005,3795948,3795933,"['n1', 'n2', 'n3', 'n4', 'n5', '']",2021/07/21
2006,3795949,3795933,"['n1', 'n2', 'n3', 'n4', 'n5', 'o1', 'o2', 'o3', 'o4', 'o5', 'e1', 'e2', 'e3', 'e4', '']",2021/07/21
2007,3795950,3795933,"['n1', 'o1', 'o2', '']",2021/07/21
2008,3795951,3795933,"['n1', '']",2021/07/21
2009,3795952,3795933,"['s1', 's2', 's3', 's4', 's5', 'o1', 'o2', 'o3', 'o4', 'o5', 'e2', '']",2021/07/21
2010,3795953,3795933,"['s1', 's3', 'e3', 'e4', 'e5', '']",2021/07/21
2011,3795954,3795933,"['o5', '']",2021/07/21
2012,3795955,3795933,"['o1', 'n4', 'o5', '']",2021/07/21
2013,3795956,3795933,"['o2', '']",2021/07/21
2014,3796674,3796671,"['n1', 'n2', 'n3', 'n4', 'n5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', '']",2021/07/27
2015,3796675,3796671,"['e1', 'e2', 'e3', 'e4', 'e5', 'n1', 's1', 'n2', 's2', 'n3', 'n4', '']",2021/07/27
2016,3796676,3796671,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', '']",2021/07/27
2017,3796677,3796671,"['o1', 'o2', 'o3', 'o4', 'o5', 'n1', 's1', 'e1', 'n2', 's2', 's3', 'n5', '']",2021/07/27
2018,3796678,3796671,"['n1', 'n3', 'n4', 's4', '']",2021/07/27
2019,3796679,3796671,"['n3', 'e3', '']",2021/07/27
2020,3796680,3796671,"['n1', 's1', 'o1', 's2', 'o2', 'o5', '']",2021/07/27
2021,3796681,3796671,"['n1', 's2', 'e5', 'o5', '']",2021/07/27
2022,3796682,3796671,"['s3', 'e3', 's4', 'o4', '']",2021/07/27
2023,3796683,3796672,"['n1', 'n2', 'n3', 'n4', 'n5', 'o1', 'e3', 'o4', '']",2021/07/27
2024,3796684,3796672,"['n1', 'n2', 'e2', 'n3', 'e3', 'o4', 'n5', '']",2021/07/27
2025,3796685,3796672,"['n1', 'n2', 'n3', 'n4', 'n5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', 's1', 's3', '']",2021/07/27
2026,3796686,3796672,"['n1', 'e1', 'n2', 'e2', 'n3', 'e3', '']",2021/07/27
2027,3796687,3796672,"['e1', 'e3', '']",2021/07/27
2028,3796688,3796672,"['n1', 'n2', 'n3', 'n4', 'n5', 'e1', 'e3', 's4', 'e4', '']",2021/07/27
2029,3796689,3796673,"['n1', 'e2', 'e4', '']",2021/07/27
2030,3796690,3796673,"['n1', 'n2', 'n4', 'e5', '']",2021/07/27
2031,3796691,3796673,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', '']",2021/07/27
2032,3796692,3796673,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o3', 'o4', 'o5', '']",2021/07/27
2033,3796693,3796673,"['e5', '']",2021/07/27
2034,3796694,3796673,"['n1', 'n2', 'n3', 'n4', 'n5', 'e1', 'e2', 'e3', 'e4', 'e5', 's1', 'o1', 's2', 'o2', 's4', 'o4', 's5', 'o5', '']",2021/07/27
2035,3796695,3796673,"['o3', 'o5', '']",2021/07/27
2036,3798044,3798041,"['n1', 'n2', 'n3', 'n4', 'n5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o3', 'o4', '']",2021/08/03
2037,3798045,3798041,"['n1', 'n2', 'n3', 'n4', 'n5', 'e1', 'o1', 'e2', 'e3', 's4', 'o4', '']",2021/08/03
2038,3798046,3798041,"['n1', '']",2021/08/03
2039,3798047,3798041,"['e1', 'e2', 'e3', '']",2021/08/03
2040,3798048,3798042,"['n1', 'n2', 'n3', 'n4', 'n5', 'o1', 'o2', 'o3', 'o4', 'o5', 'e1', 'e2', 's3', 'e3', 's4', 'e4', 's5', '']",2021/08/03
2041,3798049,3798042,"['o1', 'o2', 'o3', 'o4', 'o5', 'n1', 'e1', 'n2', 'n3', 'n4', '']",2021/08/03
2042,3798050,3798042,"['n1', '']",2021/08/03
2043,3798051,3798042,"['s1', 'o2', 's4', '']",2021/08/03
2044,3798052,3798042,"['n1', 's1', 'n2', 'n3', 'n4', '']",2021/08/03
2045,3798053,3798042,"['n3', '']",2021/08/03
2046,3798054,3798042,"['s4', 's5', '']",2021/08/03
2047,3798055,3798043,"['n1', 'n2', 'n3', 'n4', 'n5', 'o1', 'o2', 'o3', 'o4', 'o5', 's1', 'e1', 's2', 'e2', 'e3', 's4', 'e5', '']",2021/08/03
2048,3798056,3798043,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 'e1', 's2', 'e2', 'e3', 'e5', '']",2021/08/03
2049,3798057,3798043,"['n1', 'n2', 'n3', '']",2021/08/03
2050,3798058,3798043,"['s1', 'e1', 'e2', 's4', '']",2021/08/03
2051,3798059,3798043,"['n1', '']",2021/08/03
2052,3798060,3798043,"['s1', 'e1', 'o1', 'n2', 's2', 'e2', 'e3', '']",2021/08/03
2053,3798061,3798043,"['n1', '']",2021/08/03
2054,3798062,3798043,"['n3', '']",2021/08/03
2055,3799820,3799817,"['n1', 'n2', 'n3', 'n4', 'n5', 'e1', 'e2', 'e3', 'e4', 'e5', 's2', 'o2', 's3', 'o3', 's4', 'o5', '']",2021/08/17
2056,3799821,3799817,"['e1', 'e2', 'e3', 'e4', 'e5', 'n2', 'o2', 'n3', 's3', 'o3', 'n4', 's4', 'o4', 'n5', 'o5', '']",2021/08/17
2057,3799822,3799817,"['n1', 'n2', 'n3', 'n4', 'n5', 'o2', 'o3', 'e5', '']",2021/08/17
2058,3799823,3799817,"['o1', 'o2', 'o3', 'o4', 'o5', 'n4', 'n5', '']",2021/08/17
2059,3799824,3799817,"['n1', 'n2', 'n3', 'n4', 'n5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', 's1', 's2', 's3', 's4', '']",2021/08/17
2060,3799825,3799817,"['e3', 'o4', 'n5', 'o5', '']",2021/08/17
2061,3799826,3799817,"['n1', 'n2', 'o2', 'n3', 'n4', '']",2021/08/17
2062,3799827,3799817,"['n1', 's1', 'n2', 's2', 'o2', 'n3', 's3', 'e3', 'o3', 'n4', 's4', 'o4', 'e5', 'o5', '']",2021/08/17
2063,3799828,3799817,"['n2', '']",2021/08/17
2064,3799829,3799817,"['e1', 's2', 'e2', 'o3', 'o4', 'e5', '']",2021/08/17
2065,3799833,3799817,"['e1', 'e3', '']",2021/08/17
2066,3799834,3799817,"['s1', 's2', 'e2', 's3', 'o3', 's4', 'e5', '']",2021/08/17
2067,3799835,3799817,"['e4', '']",2021/08/17
2068,3799836,3799817,"['s1', 's2', 'o4', 'o5', '']",2021/08/17
2069,3799837,3799817,"['s1', 's2', '']",2021/08/17
2070,3799838,3799817,"['s2', 'o2', 's4', 'o4', 'o5', '']",2021/08/17
2071,3799839,3799818,"['n1', 'n2', 'n3', 'n4', 'n5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', 's3', '']",2021/08/17
2072,3799840,3799818,"['n1', 'n2', 'n3', 'n4', 'n5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', 's1', 's2', 's3', '']",2021/08/17
2073,3799841,3799818,"['n1', 'n2', 'e4', 'n5', '']",2021/08/17
2074,3799842,3799818,"['s1', 's2', 's4', 's5', '']",2021/08/17
2075,3799843,3799818,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', '']",2021/08/17
2076,3799844,3799818,"['s2', 'o2', 'n3', 'e3', 'o3', 'n4', 'e4', 'o4', 'e5', 'o5', '']",2021/08/17
2077,3799845,3799818,"['n1', 'o1', 'n2', 'o2', 'n3', 'o3', 'n5', 'e5', 'o5', '']",2021/08/17
2078,3799846,3799818,"['e1', 'e2', 'e3', 'e4', 'e5', 'n1', 'o1', 'o2', 's3', 'n4', 's5', '']",2021/08/17
2079,3799847,3799818,"['n1', 'n2', 'o2', 'n3', '']",2021/08/17
2080,3799848,3799818,"['s1', 'o1', '']",2021/08/17
2081,3799857,3799818,"['s1', 'e3', '']",2021/08/17
2082,3799858,3799818,"['e3', '']",2021/08/17
2083,3799859,3799818,"['s3', 'e3', 'e5', '']",2021/08/17
2084,3799860,3799818,"['s3', '']",2021/08/17
2085,3799861,3799818,"['n2', 'o2', 'o3', 'n5', '']",2021/08/17
2086,3799862,3799818,"['o2', 'o3', 'o4', '']",2021/08/17
2087,3799863,3799819,"['n1', 'n2', 'n3', 'n4', 'n5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', 's1', '']",2021/08/17
2088,3799864,3799819,"['e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', 'n1', 's1', 'n3', 'n4', 's4', 'n5', '']",2021/08/17
2089,3799865,3799819,"['n1', 'n2', 'e3', 'n4', 'n5', '']",2021/08/17
2090,3799866,3799819,"['n2', '']",2021/08/17
2091,3799867,3799819,"['e1', 'e2', 'e3', 'e4', 'e5', 'n1', 'n2', 'n3', 'o3', 'o4', 'o5', '']",2021/08/17
2092,3799868,3799819,"['n3', 'o3', 'n4', 'o4', '']",2021/08/17
2093,3799869,3799819,"['n1', 'n2', 'n4', 'n5', 'o5', '']",2021/08/17
2094,3799870,3799819,"['s1', 'e1', 's2', 'e2', 'o3', 's4', 's5', 'o5', '']",2021/08/17
2095,3799871,3799819,"['n1', 's1', 'n2', 's2', 'o2', 's3', 'e3', 'o3', 'e4', 'o4', 'e5', 'o5', '']",2021/08/17
2096,3799872,3799819,"['n1', '']",2021/08/17
2097,3799873,3799819,"['s1', 'o1', 's2', 'e2', 'e3', 'o3', 'e4', 'o4', 's5', 'e5', 'o5', '']",2021/08/17
2098,3799874,3799819,"['s1', 's2', 's3', 's4', 's5', 'o3', 'e4', 'o4', 'n5', 'o5', '']",2021/08/17
2099,3799875,3799819,"['o1', '']",2021/08/17
2100,3799876,3799819,"['e3', '']",2021/08/17
2101,3799877,3799819,"['s2', 's4', '']",2021/08/17
2102,3800688,3800687,"['s1', 's2', 's3', 's4', 's5', 'o1', 'o2', 'o3', 'o4', 'o5', 'n1', 'e1', 'n2', 'e2', 'n3', 'e3', 'n4', '']",2021/08/14
2103,3800689,3800687,"['s1', 'o1', 's2', 's4', '']",2021/08/14
2104,3800690,3800687,"['n1', 's1', 'e1', 's2', 's3', 'e3', 's4', '']",2021/08/14
2105,3800691,3800687,"['e1', 'e2', 'e4', 'e5', '']",2021/08/14
2106,3802749,3802746,"['n1', 'o2', 'n3', 'e4', 'e5', 'o5', '']",2021/09/21
2107,3802750,3802746,"['n1', 'n2', 'n3', 'n4', 'n5', 'o2', 'e3', 's4', 'e4', 'o4', 'e5', 'o5', '']",2021/09/21
2108,3802751,3802746,"['s1', 's2', 's3', 's4', 's5', 'n1', 'o1', 'o2', 'o3', 'o5', '']",2021/09/21
2109,3802752,3802746,"['e1', 'e2', 'e3', 'e4', 'e5', 'n1', 'n2', 'n4', 'o4', 'n5', '']",2021/09/21
2110,3802753,3802746,"['n3', 'n4', '']",2021/09/21
2111,3802754,3802746,"['o2', 's3', '']",2021/09/21
2112,3802755,3802746,"['s2', 's3', 's5', '']",2021/09/21
2113,3802756,3802746,"['n1', 'o1', 'n2', 'e2', 'o2', 'n3', 'e3', 'o3', 'n4', 'e4', 'e5', '']",2021/09/21
2114,3802757,3802746,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o5', '']",2021/09/21
2115,3802758,3802746,"['n3', '']",2021/09/21
2116,3802759,3802746,"['o5', '']",2021/09/21
2117,3802760,3802746,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', '']",2021/09/21
2118,3802761,3802746,"['n1', 'n2', 'n3', 'n4', 'n5', 'e1', 'o2', 'e3', '']",2021/09/21
2119,3802762,3802746,"['n1', 'n2', 'n3', '']",2021/09/21
2120,3802763,3802747,"['n1', 'e1', 'e2', 'o4', 'e5', '']",2021/09/21
2121,3802764,3802747,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 'o1', 's2', 'o3', 'o4', 'o5', '']",2021/09/21
2122,3802765,3802747,"['s2', '']",2021/09/21
2123,3802766,3802747,"['n1', 'e1', '']",2021/09/21
2124,3802767,3802747,"['n1', 'e1', 'n2', 'n3', 'o3', 'e4', 'e5', '']",2021/09/21
2125,3802768,3802747,"['e2', 'e3', '']",2021/09/21
2126,3802769,3802747,"['n1', 's1', 'e1', 'o1', 'n2', 's2', 'e2', 'n3', 'n4', 'e4', 'o5', '']",2021/09/21
2127,3802770,3802747,"['n1', 'n2', 'n3', 'n4', 'n5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', 's1', 's2', 's3', 's4', '']",2021/09/21
2128,3802771,3802747,"['n2', '']",2021/09/21
2129,3802772,3802747,"['o1', 'e3', 'e4', '']",2021/09/21
2130,3802773,3802747,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', '']",2021/09/21
2131,3802774,3802747,"['n2', '']",2021/09/21
2132,3802775,3802748,"['e1', 'n2', 'n3', 'e3', 'n4', 'e4', 'o4', 'n5', '']",2021/09/21
2133,3802776,3802748,"['n1', 'n2', 's2', 'e2', 'n3', 's3', 'e3', 'n4', 's4', 's5', 'e5', '']",2021/09/21
2134,3802777,3802748,"['e1', 'e2', 'e3', 'e4', 'e5', 'n1', 's1', 'o1', 'n2', 'n3', 'n4', 's4', 'o4', 's5', '']",2021/09/21
2135,3802778,3802748,"['n1', 'n2', 'n3', 'n4', 'n5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o2', 's3', 'o3', 's4', 'o4', 's5', 'o5', '']",2021/09/21
2136,3802779,3802748,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 'e2', 'e3', 's4', 'o4', '']",2021/09/21
2137,3802780,3802748,"['s1', 'o1', 'e5', '']",2021/09/21
2138,3802781,3802748,"['o1', 'n2', 's2', 'o2', 'n4', 's4', 'o4', 'e5', 'o5', '']",2021/09/21
2139,3802782,3802748,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', '']",2021/09/21
2140,3802783,3802748,"['n1', 'e1', 'e2', 'n3', 'n5', 'e5', '']",2021/09/21
2141,3802784,3802748,"['o4', '']",2021/09/21
2142,3802785,3802748,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', '']",2021/09/21
2143,3802786,3802748,"['n1', 'n2', 'n3', 'n4', 'n5', 'e1', 's2', 'e5', '']",2021/09/21
2144,3802787,3802748,"['n5', 'e5', '']",2021/09/21
2145,3802788,3802748,"['n2', '']",2021/09/21
2146,3802789,3802748,"['n2', '']",2021/09/21
2147,3802790,3802748,"['n2', 'o2', '']",2021/09/21
2148,3803843,3803833,"['n1', 'n2', 'n3', 'n4', 'n5', 'e1', 'e3', 'o3', 'e4', 'o4', 'e5', '']",2021/09/27
2149,3803844,3803833,"['n5', '']",2021/09/27
2150,3803845,3803833,"['e1', 'n2', 'e2', 'e3', 'e4', 's5', 'o5', '']",2021/09/27
2151,3803846,3803833,"['s2', 's3', '']",2021/09/27
2152,3803847,3803833,"['n1', 'n2', 'n3', 'n4', 'n5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', '']",2021/09/27
2153,3803848,3803833,"['o1', 'o2', 'o3', 'o4', 'o5', 'n1', 'e1', 'e2', 'n3', 'e3', 'n5', '']",2021/09/27
2154,3803849,3803833,"['s1', 'e1', 'o1', 's2', 'o2', 'n3', 'o3', 's4', 's5', '']",2021/09/27
2155,3803850,3803833,"['o1', 'e2', 'e3', 'o4', '']",2021/09/27
2156,3803851,3803833,"['n2', 'n5', '']",2021/09/27
2157,3803852,3803833,"['n4', '']",2021/09/27
2158,3803853,3803833,"['s1', 's2', 's3', 's4', 's5', 'o1', 'e2', 'o2', '']",2021/09/27
2159,3803854,3803833,"['e1', 'e2', 'e3', 'e4', 'e5', 's1', 'n2', 's3', 's4', '']",2021/09/27
2160,3803855,3803833,"['s1', 's2', '']",2021/09/27
2161,3803856,3803833,"['n3', '']",2021/09/27
2162,3803857,3803834,"['n1', 'o1', 'n2', 'o2', 'n4', 'n5', '']",2021/09/27
2163,3803858,3803834,"['n5', '']",2021/09/27
2164,3803859,3803834,"['n1', 's1', 'n2', 's4', 'n5', 'e5', '']",2021/09/27
2165,3803860,3803834,"['n1', 'n2', 'n3', 'n4', 'n5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o1', 's2', 's3', 's4', 'o4', 'o5', '']",2021/09/27
2166,3803861,3803834,"['n1', 'o1', 'n2', '']",2021/09/27
2167,3803862,3803834,"['o1', 'e2', 'o2', 's4', '']",2021/09/27
2168,3803863,3803834,"['e1', 'n2', 'e4', 'n5', 'e5', '']",2021/09/27
2169,3803864,3803834,"['n2', '']",2021/09/27
2170,3803865,3803834,"['o1', 'o2', 'o3', 'o4', 'o5', 'e1', 'e2', '']",2021/09/27
2171,3803866,3803834,"['e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'n4', 'n5', '']",2021/09/27
2172,3803867,3803834,"['e1', '']",2021/09/27
2173,3803868,3803834,"['o1', 'o2', '']",2021/09/27
2174,3803869,3803834,"['e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', 's1', 's4', 'n5', 's5', '']",2021/09/27
2175,3803870,3803835,"['n4', 'n5', '']",2021/09/27
2176,3803871,3803835,"['n1', 'n2', 'n3', 'n4', 'n5', 'e1', 'e2', 'o2', 'e3', 'e4', '']",2021/09/27
2177,3803872,3803835,"['n1', 'o1', 'n2', 'o2', 'n3', 'o3', 'n4', '']",2021/09/27
2178,3803873,3803835,"['n3', 's3', 'e3', 'n4', 'n5', '']",2021/09/27
2179,3803874,3803835,"['o3', '']",2021/09/27
2180,3803875,3803835,"['n3', 'n5', '']",2021/09/27
2181,3803876,3803835,"['n1', 's1', 'o1', 'n3', 's3', 'e3', 'o3', 's4', 'o4', 'e5', 'o5', '']",2021/09/27
2182,3803877,3803835,"['n1', 's1', 'o1', 'n3', 's3', 'e3', 'o3', 's4', 'o4', 'e5', 'o5', '']",2021/09/27
2183,3803878,3803835,"['e2', 'e4', '']",2021/09/27
2184,3803879,3803835,"['o3', '']",2021/09/27
2185,3803880,3803835,"['o3', '']",2021/09/27
2186,3803881,3803835,"['n1', 'n2', 'n3', 'n4', 'n5', 'o2', 'o3', '']",2021/09/27
2187,3803882,3803835,"['n2', 'n3', 'n4', '']",2021/09/27
2188,3803883,3803835,"['n2', '']",2021/09/27
2189,3803884,3803835,"['s1', 'e1', '']",2021/09/27
2190,3804400,3804398,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', '']",2021/09/23
2191,3804401,3804398,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', '']",2021/09/23
2192,3804402,3804398,"['o1', 'o2', 'o3', 'o4', 'o5', 'n1', 'n2', 'n5', 'e5', '']",2021/09/23
2193,3804403,3804398,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', '']",2021/09/23
2194,3804404,3804398,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', '']",2021/09/23
2195,3804407,3804399,"['s1', 's2', 's3', 's4', 's5', '']",2021/09/23
2196,3804408,3804399,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's4', 's5', '']",2021/09/23
2197,3804409,3804399,"['s1', 's2', 's3', 's4', 's5', 'e1', 'o1', 'o2', 'e3', 'o4', '']",2021/09/23
2198,3804410,3804399,"['s1', 's2', 's3', 's4', 's5', '']",2021/09/23
2199,3804411,3804399,"['s1', 's2', 's3', 's4', 's5', '']",2021/09/23
2200,3804412,3804399,"['o1', 'o2', 'o3', 'o4', 'o5', '']",2021/09/23
2201,3804413,3804399,"['o2', 'o3', 'o5', '']",2021/09/23
2202,3804415,3804414,"['n1', 'n2', 's3', 'n4', 'n5', '']",2021/09/23
2203,3804416,3804414,"['s1', 's2', 'o2', 's3', 's4', 'o4', 's5', 'o5', '']",2021/09/23
2204,3804417,3804414,"['e1', 'e2', 'e3', 'e4', 'e5', '']",2021/09/23
2205,3804418,3804414,"['e1', 'n2', 'e2', 'n3', 's4', 'e4', 'n5', 'e5', '']",2021/09/23
2206,3804461,3804460,"['n1', 'n2', 'n3', 'n4', 'n5', '']",2021/09/23
2207,3804462,3804460,"['n1', 'n2', '']",2021/09/23
2208,3804463,3804460,"['n1', 'n2', 'n4', '']",2021/09/23
2209,3804464,3804460,"['n3', 'n4', 'n5', '']",2021/09/23
2210,3804592,3804587,"['n1', 's1', 'e1', 'n2', 's2', 'e2', 'o2', 'n3', 's3', 'e3', 'n4', 's4', 'e4', 'o4', 'n5', 's5', 'e5', 'o5', '']",2021/02/17
2211,3804593,3804587,"['s1', 'n2', 's2', 'n3', 'o3', 'n4', 's4', 'o4', 'n5', 's5', 'o5', '']",2021/09/17
2212,3804594,3804589,"['n1', '']",2021/09/17
2213,3804595,3804589,"['n1', '']",2021/09/17
2214,3804596,3804589,"['n1', 'n2', 'n3', 'n4', 'n5', '']",2021/09/17
2215,3804597,3804589,"['n3', '']",2021/09/17
2216,3804598,3804589,"['e2', '']",2021/09/17
2217,3804599,3804587,"['n1', 's1', 'e1', 'n2', 's2', 'e2', 'n3', 's3', 'e3', 'n4', 's4', 'e4', 'n5', 's5', 'e5', '']",2021/09/17
2218,3804600,3804591,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o2', 'o4', 'o5', '']",2021/09/17
2219,3804601,3804591,"['s1', 'n2', 's2', 'n3', 'o3', 'n4', 's4', 'o4', 'n5', 's5', 'o5', '']",2021/09/17
2220,3804602,3804591,"['s1', 's2', 's3', 's4', 's5', 'e1', 'e2', 'e3', 'e4', 'e5', '']",2021/09/17
2221,3804603,3804591,"['s1', 's2', 'o2', 's3', 'e3', 'o3', 's5', '']",2021/09/17
2222,3804604,3804591,"['o1', 'o2', 'o3', '']",2021/09/17
2223,3804605,3804587,"['s1', 's2', 'o2', 'n3', 's3', 'o3', 'e4', 's5', '']",2021/09/17
2224,3804606,3804588,"['n1', 'n2', 'n3', 'n4', 'n5', '']",2021/09/17
2225,3804607,3804588,"['o1', 'n3', 'o3', 'n4', 'o4', 'o5', '']",2021/09/17
2226,3804608,3804588,"['o2', 'o3', 'n4', 'o4', 'n5', 'o5', '']",2021/09/17
2227,3804609,3804588,"['n1', 'n4', '']",2021/09/17
2228,3804610,3804588,"['n1', 'n2', 'n3', 'n5', '']",2021/09/17
2229,3804611,3804588,"['n1', 'n2', 'n4', 'n5', '']",2021/09/17
2230,3804612,3804588,"['n1', 'n2', '']",2021/09/17
2231,3804613,3804588,"['n1', 'n2', 'n5', '']",2021/09/17
2232,3804614,3804587,"['o1', 'o2', 'o3', '']",2021/09/17
2233,3804615,3804590,"['s1', 'e1', 'e2', 's3', 'e5', '']",2021/09/17
2234,3804616,3804590,"['n3', 'n4', 's5', '']",2021/09/17
2235,3804617,3804590,"['s1', 'o1', 's2', 'o2', 'o3', 'o4', 's5', 'o5', '']",2021/09/17
2236,3804618,3804590,"['s1', 'o1', 's2', 'o2', 'o3', 'o4', 's5', 'o5', '']",2021/09/17
2237,3804619,3804590,"['n1', 'o1', 'n2', 'n3', 'n4', '']",2021/09/17
2238,3804620,3804590,"['n1', 'o1', 'n2', 'n3', 'n4', '']",2021/09/17
2239,3804621,3804590,"['n1', 'o1', 'n2', 'n3', 'n4', '']",2021/09/17
2240,3804622,3804590,"['n1', 'o1', 'n2', 'n3', 'n4', '']",2021/09/17
2241,3804663,3804656,"['e1', '']",2021/09/17
2242,3804664,3804656,"['n1', 's1', 'e1', 'o1', 's2', 'e2', 'o2', 's3', 'e3', 'o3', 's4', 'e4', 'o4', 'n5', 's5', 'e5', 'o5', '']",2021/09/17
2243,3804665,3804656,"['o2', 's3', 's4', 'o4', 's5', 'o5', '']",2021/09/17
2244,3804667,3804666,"['n1', 's1', 'e1', 'o1', '']",2021/09/17
2245,3804668,3804660,"['s3', 'o3', '']",2021/09/17
2246,3804669,3804661,"['e3', 'o3', '']",2021/09/17
2247,3804670,3804661,"['e1', '']",2021/09/17
2248,3804671,3804661,"['n1', 'n3', '']",2021/09/17
2249,3804672,3804661,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', '']",2021/09/17
2250,3804673,3804661,"['n1', '']",2021/09/17
2251,3804677,3804662,"['n1', 'n2', 'n3', 'n4', 'n5', 'e1', 'e2', 'e3', 'e4', 'e5', 's2', 's3', 's4', 's5', '']",2021/09/17
2252,3804678,3804662,"['n1', 'n2', 'n3', 'n4', 'n5', 'o1', 's2', 'o2', 'o3', 'o4', '']",2021/09/17
2253,3804679,3804662,"['n1', 'n2', 'n3', 'n4', 'n5', '']",2021/09/17
2254,3804680,3804662,"['s1', 's4', 's5', 'o5', '']",2021/09/17
2255,3804681,3804662,"['s1', 's2', 's3', 's4', 's5', '']",2021/09/17
2256,3804682,3804657,"['n1', 'e1', 'n2', 's2', 'e2', 'n3', 's3', 'e3', 'n4', 's4', 'n5', 's5', 'e5', '']",2021/09/17
2257,3804683,3804657,"['n1', 'o1', 'n2', 'o2', 'n3', 'o3', 'n4', 'o4', 'n5', '']",2021/09/17
